Exercício: 2020
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";2955533,33
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";2955533,33
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";9859819,91
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";5319,73
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";5319,73
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";5319,73
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";6898966,85
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";6898966,85
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2955533,33
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2955533,33
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";9854500,18
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";3498579,91
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";3498579,91
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1479149,65
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1479149,65
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";4977729,56
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";3400386,94
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";3400386,94
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1476383,68
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1476383,68
Defensoria Pública do Estado do Maranhão;21;MA;Defensoria Pública;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";4876770,62
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";321897496,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";119041981,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";202855515,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";4896633,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";4896633,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";326794129,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";3069090,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"De Exercícios Anteriores (b)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";1331855,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"De Exercícios Anteriores (b)";"Outros Recursos Não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";1737235,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";3069090,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";13744156,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";12539563,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Do Exercício (c)";"Outros Recursos Não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";1204593,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";13744156,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";8799517,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outros Recursos Não Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";8799517,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";8799517,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";4354852,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";4354852,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";4896633,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";4896633,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";9251485,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";291929881,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";100815711,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";191114170,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";291929881,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";59102927,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";7733742,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Outros Recursos Não Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";51369185,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";59102927,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";232826954,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";93081969,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";139744985,00
Assembleia Legislativa do Estado do Rio de Janeiro;33;RJ;Legislativo;17264943;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";232826954,00
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";8105005,15
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";8105005,15
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";8105005,15
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";249995,85
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";249995,85
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";249995,85
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";187212,22
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";187212,22
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";187212,22
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";286843,79
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";286843,79
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";286843,79
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7380953,29
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7380953,29
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7380953,29
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";322509,6
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";322509,6
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";322509,6
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";7058443,69
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";7058443,69
Tribunal de Contas do Estado do Maranhão;21;MA;Legislativo;7075181;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";7058443,69
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";337853384,3
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";337853384,3
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";337853384,3
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";592916,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";592916,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";592916,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";36682081,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Do Exercício (c)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";36682081,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";36682081,13
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";20401197,55
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";20401197,55
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";20401197,55
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";6285034,78
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";6285034,78
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";6285034,78
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";273892154,71
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";273892154,71
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";273892154,71
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";121985127,64
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Outros Recursos Vinculados";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";121985127,64
Tribunal de Justiça do Estado do Mato Grosso;51;MT;Judiciário;3484466;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";121985127,64
