Exercício: 2023
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";6736106,91
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_DisponibilidadeDeCaixaBruta";208555971,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outras Vinculações Legais";"siconfi-cor_DisponibilidadeDeCaixaBruta";939377511,39
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS AO RPPS (III)";"siconfi-cor_DisponibilidadeDeCaixaBruta";199613626,6
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";"siconfi-cor_DisponibilidadeDeCaixaBruta";198830442,57
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados ao RPPS - Taxa de Administração";"siconfi-cor_DisponibilidadeDeCaixaBruta";783184,03
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_DisponibilidadeDeCaixaBruta";4671109863,71
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";6758738,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Recursos Não Vinculados de Impostos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";6758738,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";9599592,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";41862,55
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Transferências Fundo a Fundo de Recursos do SUS";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";908,77
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";40953,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Demais Vinculações Decorrentes de Transferências";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";9377153,69
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";9377153,69
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Demais Vinculações Legais";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";180575,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";56787,76
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"Outras Vinculações Legais";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";123788,08
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"De Exercícios Anteriores (b)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";16358330,46
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";338791214,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Não Vinculados de Impostos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";296636482,58
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Outros Recursos não Vinculados";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";42154731,66
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";114656841,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";47418846,61
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Transferências do FUNDEB";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";45235929,39
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2182917,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";5880947,25
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Transferências Fundo a Fundo de Recursos do SUS";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2979610,44
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2901336,81
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados à Assistência Social";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";98,94
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Demais Vinculações Decorrentes de Transferências";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";19358076,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";960322,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Outras Vinculações Decorrentes de Transferências";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";18397753,26
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Demais Vinculações Legais";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";41998872,2
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";2438151,82
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Outras Vinculações Legais";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";39560720,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS AO RPPS (III)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";146749536,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";146274433,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"Recursos Vinculados ao RPPS - Taxa de Administração";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";475103,00
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Do Exercício (c)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";600197592,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";39607038,02
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos Não Vinculados de Impostos";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";39607038,02
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";17193354,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";8437155,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outros Recursos Vinculados à Educação";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";8437155,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";4123417,6
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Transferências Fundo a Fundo de Recursos do SUS";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";247424,19
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";3875993,41
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Demais Vinculações Decorrentes de Transferências";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";2972896,86
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";2917658,86
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outras Vinculações Decorrentes de Transferências";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";55238,00
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Demais Vinculações Legais";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";1659884,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";649437,54
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Outras Vinculações Legais";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";1010446,84
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";56800392,24
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";142880463,28
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Não Vinculados de Impostos";"siconfi-cor_DemaisObrigacoesFinanceiras";142880463,28
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";103323983,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados à Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";19079596,88
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Transferências do FUNDEB";"siconfi-cor_DemaisObrigacoesFinanceiras";18643450,66
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DemaisObrigacoesFinanceiras";436146,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados à Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";701983,25
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Transferências Fundo a Fundo de Recursos do SUS";"siconfi-cor_DemaisObrigacoesFinanceiras";373831,36
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DemaisObrigacoesFinanceiras";328151,89
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados à Previdência Social (Exceto ao RPPS)";"siconfi-cor_DemaisObrigacoesFinanceiras";4153653,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Demais Vinculações Decorrentes de Transferências";"siconfi-cor_DemaisObrigacoesFinanceiras";961752,35
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)";"siconfi-cor_DemaisObrigacoesFinanceiras";951552,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Outras Vinculações Decorrentes de Transferências";"siconfi-cor_DemaisObrigacoesFinanceiras";10199,57
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Demais Vinculações Legais";"siconfi-cor_DemaisObrigacoesFinanceiras";78426997,07
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DemaisObrigacoesFinanceiras";23682,07
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_DemaisObrigacoesFinanceiras";14546884,83
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Outras Vinculações Legais";"siconfi-cor_DemaisObrigacoesFinanceiras";63856430,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS AO RPPS (III)";"siconfi-cor_DemaisObrigacoesFinanceiras";3645155,44
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";"siconfi-cor_DemaisObrigacoesFinanceiras";3371104,92
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"Recursos Vinculados ao RPPS - Taxa de Administração";"siconfi-cor_DemaisObrigacoesFinanceiras";274050,52
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"Demais Obrigações Financeiras (e)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_DemaisObrigacoesFinanceiras";249849602,1
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1760007906,07
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Não Vinculados de Impostos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1587286296,02
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";172721610,05
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS VINCULADOS (EXCETO AO RPPS) (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1938677106,34
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";75659665,9
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaLiquida";30333577,7
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquida";45326088,2
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";269488954,44
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Transferências Fundo a Fundo de Recursos do SUS";"siconfi-cor_DisponibilidadeDeCaixaLiquida";231666828,77
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquida";37822125,67
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaLiquida";18721824,23
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados à Previdência Social (Exceto ao RPPS)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";8295022,88
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Demais Vinculações Decorrentes de Transferências";"siconfi-cor_DisponibilidadeDeCaixaLiquida";437912857,52
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Transferências de Convênios e Instrumentos Congêneres (exceto Educação, Saúde e Assistência)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";128515460,73
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outras Vinculações Decorrentes de Transferências";"siconfi-cor_DisponibilidadeDeCaixaLiquida";309397396,79
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Demais Vinculações Legais";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1128598781,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";96171838,94
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";6736106,91
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados a Fundos (exceto Educação, Saúde, Assistência e Previdência)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";190864709,6
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Outras Vinculações Legais";"siconfi-cor_DisponibilidadeDeCaixaLiquida";834826125,92
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL DOS RECURSOS VINCULADOS AO RPPS (III)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";49218934,33
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";49184903,82
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"Recursos Vinculados ao RPPS - Taxa de Administração";"siconfi-cor_DisponibilidadeDeCaixaLiquida";34030,51
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (g)=(a-(b+c+d+e)-f)";"TOTAL (IV) = (I + II + III)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";3747903946,74
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2839188;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (h)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";495715801,74
