Exercício: 2021
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";10221709,67
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";574444245,28
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";209954815,46
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Vinculados à Assistência Social";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";4336950,61
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-79682383,84
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";220747002,9
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";14428967,25
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";509662043,02
Governo do Estado de Santa Catarina;42;SC;Executivo;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (i) = (g - h)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";3507759513,05
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";235335375,98
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";235335375,98
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";235335375,98
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";1552478,76
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";1552478,76
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";1552478,76
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";233782897,22
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";233782897,22
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";233782897,22
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";63553052,06
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";63553052,06
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";63553052,06
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";170229845,16
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";170229845,16
Ministério Público do Estado de Santa Catarina;42;SC;Ministério Público;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";170229845,16
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";1,02
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Não Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";1,02
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";1110613,87
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";44561,49
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";44561,49
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";44561,49
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";150827,79
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";150826,77
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Demais Obrigações Financeiras (e)";"Outros Recursos Não Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";1,02
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";150827,79
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";-195388,26
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";-195388,26
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";915224,59
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1688071,27
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1688071,27
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1688071,27
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-1883459,53
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-1883459,53
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1110612,85
Defensoria Pública do Estado de Santa Catarina;42;SC;Defensoria Pública;7252502;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";-772846,68
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";47303462,89
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";47303462,89
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";47303462,89
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";674327,22
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";674327,22
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";674327,22
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";46629135,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";46629135,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";46629135,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";5620093,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";5620093,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";5620093,67
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";41009042,00
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";41009042,00
Tribunal de Contas do Estado do Mato Grosso do Sul;50;MS;Legislativo;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";41009042,00
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";139876154,78
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";139876154,78
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";139876154,78
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";16962626,94
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Do Exercício (c)";"Recursos Ordinários";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";16962626,94
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";16962626,94
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";26862785,28
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Demais Obrigações Financeiras (e)";"Recursos Ordinários";"siconfi-cor_DemaisObrigacoesFinanceiras";26862785,28
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";26862785,28
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";96050742,56
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquida";96050742,56
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";96050742,56
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";22162350,27
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Ordinários";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";22162350,27
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";22162350,27
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";73888392,29
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";73888392,29
Tribunal de Justiça do Estado do Mato Grosso do Sul;50;MS;Judiciário;2809394;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";73888392,29
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";3478602268,82
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Ordinários";"siconfi-cor_DisponibilidadeDeCaixaBruta";3478602268,82
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";1606266687,00
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Transferências do FUNDEB";"siconfi-cor_DisponibilidadeDeCaixaBruta";71666535,22
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados à Educação";"siconfi-cor_DisponibilidadeDeCaixaBruta";7033520,57
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados à Saúde";"siconfi-cor_DisponibilidadeDeCaixaBruta";222443987,37
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos Vinculados ao RPPS - Plano Previdenciário";"siconfi-cor_DisponibilidadeDeCaixaBruta";25608432,38
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Operações de Crédito (exceto vinculados à Educação e à Saúde)";"siconfi-cor_DisponibilidadeDeCaixaBruta";95575909,78
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";10327968,17
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";1173610333,51
Governo do Estado do Mato Grosso do Sul;50;MS;Executivo;2809394;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";5084868955,82
