Exercício: 2024
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 05 - Demonstrativo da Disponibilidade de Caixa e dos Restos a Pagar
Tabela: Disponibilidade de Caixa
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Identificador da Conta;Valor
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";11179009,39
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";229841,36
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";229841,36
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";3227576,87
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";4499,28
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";4499,28
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";3232076,15
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";2842146,96
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";2842146,96
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";10340,27
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"Outros Recursos Extraorçamentários";"siconfi-cor_DemaisObrigacoesFinanceiras";10340,27
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";10340,27
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2485405,3
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2379199,35
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos Vinculados a Fundos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2330098,39
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";49100,96
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";4864604,65
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";2243918,63
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1612564,00
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos Vinculados a Fundos";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";1612564,00
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";3856482,63
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";241486,67
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";766635,35
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos Vinculados a Fundos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";717534,39
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";49100,96
Tribunal de Contas do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";1008122,02
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";9498444,78
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";9662244,78
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"De Exercícios Anteriores (b)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"De Exercícios Anteriores (b)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"De Exercícios Anteriores (b)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";1850164,97
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";1850164,97
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DemaisObrigacoesFinanceiras";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7648279,81
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";7812079,81
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";7176048,66
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";163800,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";7339848,66
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"EMPENHOS NÃO LIQUIDADOS CANCELADOS (NÃO INSCRITOS POR INSUFICIÊNCIA FINANCEIRA)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_EmpenhosNaoLiquidadosCanceladosNaoInscritosPorInsuficienciaFinanceira";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"EMPENHOS NÃO LIQUIDADOS CANCELADOS (NÃO INSCRITOS POR INSUFICIÊNCIA FINANCEIRA)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_EmpenhosNaoLiquidadosCanceladosNaoInscritosPorInsuficienciaFinanceira";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"EMPENHOS NÃO LIQUIDADOS CANCELADOS (NÃO INSCRITOS POR INSUFICIÊNCIA FINANCEIRA)";"TOTAL (III) = (I + II)";"siconfi-cor_EmpenhosNaoLiquidadosCanceladosNaoInscritosPorInsuficienciaFinanceira";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";472231,15
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";0,00
Assembleia Legislativa do Estado do Tocantins;17;TO;Legislativo;1584306;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";472231,15
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";117287665,04
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";727357,8
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";724539,81
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";2817,99
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";118015022,84
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"Do Exercício (c)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";254013,27
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"Do Exercício (c)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarLiquidadosENaoPagosDoExercicio";254013,27
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";3344772,51
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"Restos a Pagar Empenhados e Não Liquidados de Exercícios Anteriores (d)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDeExerciciosAnteriores";3344772,51
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";113688879,26
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";727357,8
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";724539,81
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquida";2817,99
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";114416237,06
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";27019351,73
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL (III) = (I + II)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";27019351,73
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";86669527,53
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";727357,8
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";724539,81
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";2817,99
Defensoria Pública do Estado de Minas Gerais;31;MG;Defensoria Pública;20732660;"DISPONIBILIDADE DE CAIXA LÍQUIDA (APÓS A INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (h) = (f - g)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquidaAposRP";87396885,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaBruta";26161975,19
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";1738986,25
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Operações de Crédito";"siconfi-cor_DisponibilidadeDeCaixaBruta";6306,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaBruta";1637737,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"Outros Recursos Vinculados";"siconfi-cor_DisponibilidadeDeCaixaBruta";94942,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA BRUTA (a)";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaBruta";27900961,44
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DemaisObrigacoesFinanceiras";10723,55
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"Demais Obrigações Financeiras (e)";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DemaisObrigacoesFinanceiras";94942,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"Demais Obrigações Financeiras (e)";"Outros Recursos Vinculados";"siconfi-cor_DemaisObrigacoesFinanceiras";94942,33
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"Demais Obrigações Financeiras (e)";"TOTAL (III) = (I + II)";"siconfi-cor_DemaisObrigacoesFinanceiras";105665,88
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";26151251,64
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL DOS RECURSOS VINCULADOS (II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1644043,92
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Operações de Crédito";"siconfi-cor_DisponibilidadeDeCaixaLiquida";6306,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"Recursos de Alienação de Bens/Ativos";"siconfi-cor_DisponibilidadeDeCaixaLiquida";1637737,36
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"DISPONIBILIDADE DE CAIXA LÍQUIDA (ANTES DA INSCRIÇÃO EM RESTOS A PAGAR NÃO PROCESSADOS DO EXERCÍCIO) (f)=(a-(b+c+d+e))";"TOTAL (III) = (I + II)";"siconfi-cor_DisponibilidadeDeCaixaLiquida";27795295,56
Tribunal de Contas do Estado da Bahia;29;BA;Legislativo;14659023;"RESTOS A PAGAR EMPENHADOS E NÃO LIQUIDADOS DO EXERCÍCIO (g)";"TOTAL DOS RECURSOS NÃO VINCULADOS (I)";"siconfi-cor_RestosAPagarEmpenhadosENaoLiquidadosDoExercicio";2412642,77
