arquivo_origem;ano_origem;tipo_base;Exercício: 2019;;;;;;;;
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Externos;siconfi-cor_RGF2FinanciamentosExternos;10056333979.89
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;408533429.66
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;314777596.44
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;93490572.12
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Do FGTS;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;265261.1
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;5173368460.86
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Outras Dívidas;siconfi-cor_OutrasDividas;105367574.49
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;4308656440.79
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;3518192204.2
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;4008908201.8
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;490715997.6
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;790464236.59
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;21526711938.65
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;34525803568.62
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;74.83
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;62.35
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;69051607137.24
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;62146446423.52
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;340853294242.64
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;1014449656.52
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;600475911.06
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Dívida Contratual de PPP;siconfi-cor_DividaContratualDePPP;595327549.11
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado da Bahia;29;BA;Executivo;14812617;Até o 3º Quadrimestre;Apropriação de Depósitos Judiciais - LC 151/2015;siconfi-cor_ApropriacaoDeDepositosJudiciais;424453383.03
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;15880287527.59
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;siconfi-cor_DividaContratual;15184157987.99
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Empréstimos;siconfi-cor_RGF2Emprestimos;11622707532.18
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2EmprestimosInternos;4104347532.97
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Externos;siconfi-cor_RGF2EmprestimosExternos;7518359999.21
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Reestruturação da Dívida de Estados e Municípios;siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios;3472204872.4
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;89245583.41
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;508185.31
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;82391070.32
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;6346327.78
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;524823896.99
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Outras Dívidas;siconfi-cor_OutrasDividas;171305642.61
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;1575031605.27
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;1493724952.01
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;3153010291.12
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;1659285339.11
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;81306653.26
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;14305255922.32
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;23131949692.05
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;68.65
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;61.84
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;46263899384.1
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;41637509445.69
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;244854832811.2
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;947263780.37
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;SALDO DO EXERCÍCIO ANTERIOR;Apropriação de Depósitos Judiciais - LC 151/2015;siconfi-cor_ApropriacaoDeDepositosJudiciais;133746579.01
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;15840354008.79
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;15164115098.39
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;11613828409.85
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;4003058127.93
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;7610770281.92
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Reestruturação da Dívida de Estados e Municípios;siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios;3464516460.94
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;85770227.6
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;82800.3
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;79756168.2
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;5931259.1
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;500696794.88
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Outras Dívidas;siconfi-cor_OutrasDividas;175542115.52
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;3217791388.8
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;3139082881.17
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;3886416600.99
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;747333719.82
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;78708507.63
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;12622562619.99
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;23524192213.99
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;67.34
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;53.66
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;47048384427.98
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;42343545985.18
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;249705182503.08
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;1064716408.8
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 1º Quadrimestre;Apropriação de Depósitos Judiciais - LC 151/2015;siconfi-cor_ApropriacaoDeDepositosJudiciais;143210206.71
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;16026153154.19
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;15318042769.71
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;11775643755.29
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;3895972355.07
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;7879671400.22
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Reestruturação da Dívida de Estados e Municípios;siconfi-cor_RGF2ReestruturacaoDaDividaDeEstadosEMunicipios;3459926200.7
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;82472813.72
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;74229.74
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;77061976.26
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;5336607.72
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;524059035.7
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Outras Dívidas;siconfi-cor_OutrasDividas;184051348.78
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;3199266583.67
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;3115070875.93
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;3564099202.05
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;449028326.12
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;84195707.74
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;12826886570.52
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL;siconfi-cor_RGF2ReceitaCorrenteLiquida;24105660956.67
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;% da DC sobre a RCL (I/RCL);siconfi-cor_PercentualDaDCSobreARCL;66.48
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);siconfi-cor_PercentualDaDCLSobreARCL;53.21
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;48211321913.34
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;43390189722.01
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;249705182503.08
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Depósitos e Consignações Sem Contrapartida;siconfi-cor_Depositos;1051765725.03
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 2º Quadrimestre;Apropriação de Depósitos Judiciais - LC 151/2015;siconfi-cor_ApropriacaoDeDepositosJudiciais;156256448.78
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;15713771662.62
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 3º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;14948165668.41
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 3º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;11422419262.13
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;3828889382.37
divida_consolidada_liquida_estados_df_2019.csv;2019;DCL Estados DF;Governo do Estado de Pernambuco;26;PE;Executivo;9496294;Até o 3º Quadrimestre;Externos;siconfi-cor_RGF2EmprestimosExternos;7593529879.76
