arquivo_origem;ano_origem;tipo_base;Exercício: 2019;;;;;;;;
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;346636.65
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;166344927.55
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;195908.91
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;1277596.37
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;257566003.29
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;732579241.68
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;732042176.99
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;748375916.33
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;4860647.94
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;(-) Depósitos Restituíveis e Valores Vinculados;siconfi-cor_DepositosRestituiveisEValoresVinculados;11473091.4
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;537064.69
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;-71870686.88
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;1705927502.09
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;3650000
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1702277502.09
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;38.81
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;-4.22
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;2042733002.51
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;1838459702.26
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Precatórios Anteriores a 05/05/2000;siconfi-cor_PrecatoriosAnterioresA05052000;8300223.76
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Precatórios Posteriores a 05/05/2000 (Não incluídos na DC);siconfi-cor_PrecatoriosAPartirDe05052000;7989629.03
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;474489737.18
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 1º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;51888751.3
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;652346872.71
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;394780869.42
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;851167.86
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;851167.86
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;232439068.16
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;232439068.16
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;161490633.4
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;337023.87
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;159995300.34
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;163268.56
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;995040.63
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;257566003.29
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;881627113.01
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;811791747.07
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;824193037.72
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;3625886.18
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;(-) Depósitos Restituíveis e Valores Vinculados;siconfi-cor_DepositosRestituiveisEValoresVinculados;8775404.47
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;69835365.94
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;-229280240.3
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;1823196343.83
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;4888851
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1818307492.83
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;35.88
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;-12.61
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;2181968991.4
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;1963772092.26
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Precatórios Anteriores a 05/05/2000;siconfi-cor_PrecatoriosAnterioresA05052000;8300223.76
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Precatórios Posteriores a 05/05/2000 (Não incluídos na DC);siconfi-cor_PrecatoriosAPartirDe05052000;7989629.03
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;474489737.18
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 2º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;28791636.2
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;597558874.23
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Dívida Contratual;siconfi-cor_DividaContratual;343256014.73
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Empréstimos;siconfi-cor_RGF2Emprestimos;935065.38
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2EmprestimosInternos;935065.38
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Financiamentos;siconfi-cor_RGF2Financiamentos;184758960.34
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Internos;siconfi-cor_RGF2FinanciamentosInternos;184758960.34
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;157561989.01
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;327088.08
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;156304614.87
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;129391.11
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;800894.95
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;254302859.5
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;917888779.61
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;718351575.27
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;728970509.62
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;5624539.41
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;(-) Depósitos Restituíveis e Valores Vinculados;siconfi-cor_DepositosRestituiveisEValoresVinculados;4994394.94
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Demais Haveres Financeiros;siconfi-cor_DemaisHaveresFinanceiros;199537204.34
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);siconfi-cor_DividaConsolidadaLiquida;-320329905.38
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;RECEITA CORRENTE LÍQUIDA - RCL (IV);siconfi-cor_RGF2ReceitaCorrenteLiquida;1892592392.24
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V);siconfi-cor_TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;1238851
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;#NAME?;siconfi-cor_ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;1891353541.24
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;% da DC sobre a RCL AJUSTADA (I/VI);siconfi-cor_PercentualDaDCSobreARCL;31.59
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);siconfi-cor_PercentualDaDCLSobreARCL;-16.94
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;siconfi-cor_LimiteDefinidoPorResolucaoDoSenadoFederal;2269624249.49
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);siconfi-cor_LimiteDeAlerta;2042661824.54
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Precatórios Anteriores a 05/05/2000;siconfi-cor_PrecatoriosAnterioresA05052000;9191757.62
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Precatórios Posteriores a 05/05/2000 (Não incluídos na DC);siconfi-cor_PrecatoriosAPartirDe05052000;79454183.86
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;Passivo Atuarial;siconfi-cor_RGF2DividaConsolidadaPrevidenciariaPassivoAtuarial;859808361.25
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de Porto Velho - RO;1100205;RO;Executivo;548952;Até o 3º Quadrimestre;RP Não-Processados;siconfi-cor_RPNaoProcessadosDeExerciciosAnteriores;161371234.01
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;DÍVIDA CONSOLIDADA - DC (I);siconfi-cor_DividaConsolidada;990243020.45
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Dívida Contratual;siconfi-cor_DividaContratual;959372079.08
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Empréstimos;siconfi-cor_RGF2Emprestimos;266854102.3
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2EmprestimosInternos;108546889.52
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Externos;siconfi-cor_RGF2EmprestimosExternos;158307212.78
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Financiamentos;siconfi-cor_RGF2Financiamentos;195273718.9
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Internos;siconfi-cor_RGF2FinanciamentosInternos;195273718.9
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Parcelamento e Renegociação de Dívidas;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividas;497244257.88
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;De Tributos;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeTributos;5639478.81
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;De Contribuições Previdenciárias;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;332855413.92
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;De Demais Contribuições Sociais;siconfi-cor_RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;124125571.68
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Com Instituição Não Financeira;siconfi-cor_RGF2ParcelamentoDeDividasComInstituicaoNaoFinanceira;34623793.47
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;siconfi-cor_PrecatoriosPosterioresA05052000VencidosENaoPagos;30870941.37
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;DEDUÇÕES (II);siconfi-cor_DeducoesDaDividaConsolidada;860304235.14
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa;siconfi-cor_RGF2DisponibilidadeDeCaixa;860304235.14
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;Disponibilidade de Caixa Bruta;siconfi-cor_DisponibilidadeDeCaixaBrutaAnexo02;1119612884.29
divida_consolidada_liquida_capitais_2022.csv;2022;DCL Capitais;Prefeitura Municipal de São Luís - MA;2111300;MA;Executivo;1115932;SALDO DO EXERCÍCIO ANTERIOR;(-) Restos a Pagar Processados;siconfi-cor_RestosAPagarProcessadosExcetoPrecatorios;259308649.15
